defect_id,slot_id,section_id,department,severity,criticality_score,defect_duration,slot_duration,duration_slack_hours,is_fit,fit_category,is_night_window,traffic_density,slot_source,slot_start,slot_end,max_tasks_possible,suitability_score,feasibility_notes
TMS-019,TT-SEC-03-20260908-0130,SEC-03,Engineering,High,9,3.0,3.0,0.0,True,tight_fit,True,Medium,Timetable,2026-09-08T01:30:00,2026-09-08T04:30:00,1,95.0,Optimal fit with minimal idle window; High criticality matched to safe night corridor
TMS-019,TT-SEC-03-20260909-0130,SEC-03,Engineering,High,9,3.0,3.0,0.0,True,tight_fit,True,Medium,Timetable,2026-09-09T01:30:00,2026-09-09T04:30:00,1,95.0,Optimal fit with minimal idle window; High criticality matched to safe night corridor
TMS-019,TT-SEC-03-20260909-1030,SEC-03,Engineering,High,9,3.0,2.5,-0.5,False,insufficient_duration,False,Medium,Timetable,2026-09-09T10:30:00,2026-09-09T13:00:00,1,25.0,Slot duration 2.5h is less than required 3.0h; Day shadow window on medium density line
TMS-019,TT-SEC-03-20260910-0130,SEC-03,Engineering,High,9,3.0,3.0,0.0,True,tight_fit,True,Medium,Timetable,2026-09-10T01:30:00,2026-09-10T04:30:00,1,95.0,Optimal fit with minimal idle window; High criticality matched to safe night corridor
TMS-019,TT-SEC-03-20260911-0130,SEC-03,Engineering,High,9,3.0,3.0,0.0,True,tight_fit,True,Medium,Timetable,2026-09-11T01:30:00,2026-09-11T04:30:00,1,95.0,Optimal fit with minimal idle window; High criticality matched to safe night corridor
TMS-019,TT-SEC-03-20260911-1030,SEC-03,Engineering,High,9,3.0,2.5,-0.5,False,insufficient_duration,False,Medium,Timetable,2026-09-11T10:30:00,2026-09-11T13:00:00,1,25.0,Slot duration 2.5h is less than required 3.0h; Day shadow window on medium density line
TMS-019,GF-SEC-03-20260911-1300,SEC-03,Engineering,High,9,3.0,1.5,-1.5,False,insufficient_duration,False,Low,GoodsForecast,2026-09-11T13:00:00,2026-09-11T14:30:00,1,35.0,"Slot duration 1.5h is less than required 3.0h; Day shadow window on medium density line; Utilizes dynamic goods cancellation slot, protecting timetable paths"
TMS-019,TT-SEC-03-20260912-0130,SEC-03,Engineering,High,9,3.0,3.0,0.0,True,tight_fit,True,Medium,Timetable,2026-09-12T01:30:00,2026-09-12T04:30:00,1,95.0,Optimal fit with minimal idle window; High criticality matched to safe night corridor
TMS-019,TT-SEC-03-20260913-0130,SEC-03,Engineering,High,9,3.0,3.0,0.0,True,tight_fit,True,Medium,Timetable,2026-09-13T01:30:00,2026-09-13T04:30:00,1,95.0,Optimal fit with minimal idle window; High criticality matched to safe night corridor
TMS-019,TT-SEC-03-20260913-1030,SEC-03,Engineering,High,9,3.0,2.5,-0.5,False,insufficient_duration,False,Medium,Timetable,2026-09-13T10:30:00,2026-09-13T13:00:00,1,25.0,Slot duration 2.5h is less than required 3.0h; Day shadow window on medium density line
TMS-019,TT-SEC-03-20260916-0130,SEC-03,Engineering,High,9,3.0,3.0,0.0,True,tight_fit,True,Medium,Timetable,2026-09-16T01:30:00,2026-09-16T04:30:00,1,95.0,Optimal fit with minimal idle window; High criticality matched to safe night corridor
TMS-019,TT-SEC-03-20260920-0130,SEC-03,Engineering,High,9,3.0,3.0,0.0,True,tight_fit,True,Medium,Timetable,2026-09-20T01:30:00,2026-09-20T04:30:00,1,95.0,Optimal fit with minimal idle window; High criticality matched to safe night corridor
TMS-019,TT-SEC-03-20260920-1030,SEC-03,Engineering,High,9,3.0,2.5,-0.5,False,insufficient_duration,False,Medium,Timetable,2026-09-20T10:30:00,2026-09-20T13:00:00,1,25.0,Slot duration 2.5h is less than required 3.0h; Day shadow window on medium density line
TMS-019,TT-SEC-03-20260923-0130,SEC-03,Engineering,High,9,3.0,3.0,0.0,True,tight_fit,True,Medium,Timetable,2026-09-23T01:30:00,2026-09-23T04:30:00,1,95.0,Optimal fit with minimal idle window; High criticality matched to safe night corridor
TMS-019,TT-SEC-03-20260927-0130,SEC-03,Engineering,High,9,3.0,3.0,0.0,True,tight_fit,True,Medium,Timetable,2026-09-27T01:30:00,2026-09-27T04:30:00,1,95.0,Optimal fit with minimal idle window; High criticality matched to safe night corridor
TMS-019,TT-SEC-03-20260927-1030,SEC-03,Engineering,High,9,3.0,2.5,-0.5,False,insufficient_duration,False,Medium,Timetable,2026-09-27T10:30:00,2026-09-27T13:00:00,1,25.0,Slot duration 2.5h is less than required 3.0h; Day shadow window on medium density line
TMS-019,TT-SEC-03-20260930-0130,SEC-03,Engineering,High,9,3.0,3.0,0.0,True,tight_fit,True,Medium,Timetable,2026-09-30T01:30:00,2026-09-30T04:30:00,1,95.0,Optimal fit with minimal idle window; High criticality matched to safe night corridor
TMS-020,TT-SEC-01-20260907-0040,SEC-01,Engineering,Medium,5,3.5,3.5,0.0,True,tight_fit,True,High,Timetable,2026-09-07T00:40:00,2026-09-07T04:10:00,2,85.0,Optimal fit with minimal idle window
TMS-020,TT-SEC-01-20260908-0040,SEC-01,Engineering,Medium,5,3.5,3.5,0.0,True,tight_fit,True,High,Timetable,2026-09-08T00:40:00,2026-09-08T04:10:00,2,85.0,Optimal fit with minimal idle window
TMS-020,GF-SEC-01-20260908-0410,SEC-01,Engineering,Medium,5,3.5,1.5,-2.0,False,insufficient_duration,True,Low,GoodsForecast,2026-09-08T04:10:00,2026-09-08T05:40:00,1,40.0,"Slot duration 1.5h is less than required 3.5h; Utilizes dynamic goods cancellation slot, protecting timetable paths"
TMS-020,TT-SEC-01-20260909-0040,SEC-01,Engineering,Medium,5,3.5,3.5,0.0,True,tight_fit,True,High,Timetable,2026-09-09T00:40:00,2026-09-09T04:10:00,2,85.0,Optimal fit with minimal idle window
TMS-020,TT-SEC-01-20260910-0040,SEC-01,Engineering,Medium,5,3.5,3.5,0.0,True,tight_fit,True,High,Timetable,2026-09-10T00:40:00,2026-09-10T04:10:00,2,85.0,Optimal fit with minimal idle window
TMS-020,GF-SEC-01-20260910-0410,SEC-01,Engineering,Medium,5,3.5,1.5,-2.0,False,insufficient_duration,True,Low,GoodsForecast,2026-09-10T04:10:00,2026-09-10T05:40:00,1,40.0,"Slot duration 1.5h is less than required 3.5h; Utilizes dynamic goods cancellation slot, protecting timetable paths"
TMS-020,TT-SEC-01-20260911-0040,SEC-01,Engineering,Medium,5,3.5,3.5,0.0,True,tight_fit,True,High,Timetable,2026-09-11T00:40:00,2026-09-11T04:10:00,2,85.0,Optimal fit with minimal idle window
TMS-020,TT-SEC-01-20260912-0040,SEC-01,Engineering,Medium,5,3.5,3.5,0.0,True,tight_fit,True,High,Timetable,2026-09-12T00:40:00,2026-09-12T04:10:00,2,85.0,Optimal fit with minimal idle window
TMS-020,GF-SEC-01-20260912-0410,SEC-01,Engineering,Medium,5,3.5,1.5,-2.0,False,insufficient_duration,True,Low,GoodsForecast,2026-09-12T04:10:00,2026-09-12T05:40:00,1,40.0,"Slot duration 1.5h is less than required 3.5h; Utilizes dynamic goods cancellation slot, protecting timetable paths"
TMS-020,TT-SEC-01-20260913-0040,SEC-01,Engineering,Medium,5,3.5,4.0,0.5,True,tight_fit,True,High,Timetable,2026-09-13T00:40:00,2026-09-13T04:40:00,2,85.0,Optimal fit with minimal idle window
TMS-020,TT-SEC-01-20260916-0040,SEC-01,Engineering,Medium,5,3.5,3.5,0.0,True,tight_fit,True,High,Timetable,2026-09-16T00:40:00,2026-09-16T04:10:00,2,85.0,Optimal fit with minimal idle window
TMS-020,GF-SEC-01-20260916-0410,SEC-01,Engineering,Medium,5,3.5,1.5,-2.0,False,insufficient_duration,True,Low,GoodsForecast,2026-09-16T04:10:00,2026-09-16T05:40:00,1,40.0,"Slot duration 1.5h is less than required 3.5h; Utilizes dynamic goods cancellation slot, protecting timetable paths"
TMS-020,TT-SEC-01-20260920-0040,SEC-01,Engineering,Medium,5,3.5,4.0,0.5,True,tight_fit,True,High,Timetable,2026-09-20T00:40:00,2026-09-20T04:40:00,2,85.0,Optimal fit with minimal idle window
TMS-020,TT-SEC-01-20260923-0040,SEC-01,Engineering,Medium,5,3.5,3.5,0.0,True,tight_fit,True,High,Timetable,2026-09-23T00:40:00,2026-09-23T04:10:00,2,85.0,Optimal fit with minimal idle window
TMS-020,GF-SEC-01-20260923-0410,SEC-01,Engineering,Medium,5,3.5,1.5,-2.0,False,insufficient_duration,True,Low,GoodsForecast,2026-09-23T04:10:00,2026-09-23T05:40:00,1,40.0,"Slot duration 1.5h is less than required 3.5h; Utilizes dynamic goods cancellation slot, protecting timetable paths"
TMS-020,TT-SEC-01-20260927-0040,SEC-01,Engineering,Medium,5,3.5,4.0,0.5,True,tight_fit,True,High,Timetable,2026-09-27T00:40:00,2026-09-27T04:40:00,2,85.0,Optimal fit with minimal idle window
TMS-020,TT-SEC-01-20260930-0040,SEC-01,Engineering,Medium,5,3.5,3.5,0.0,True,tight_fit,True,High,Timetable,2026-09-30T00:40:00,2026-09-30T04:10:00,2,85.0,Optimal fit with minimal idle window
TMS-021,TT-SEC-05-20260907-0020,SEC-05,Engineering,High,8,3.5,3.5,0.0,True,tight_fit,True,High,Timetable,2026-09-07T00:20:00,2026-09-07T03:50:00,2,95.0,Optimal fit with minimal idle window; High criticality matched to safe night corridor
TMS-021,GF-SEC-05-20260907-0350,SEC-05,Engineering,High,8,3.5,1.5,-2.0,False,insufficient_duration,True,Low,GoodsForecast,2026-09-07T03:50:00,2026-09-07T05:20:00,1,50.0,"Slot duration 1.5h is less than required 3.5h; High criticality matched to safe night corridor; Utilizes dynamic goods cancellation slot, protecting timetable paths"
TMS-021,TT-SEC-05-20260908-0020,SEC-05,Engineering,High,8,3.5,3.5,0.0,True,tight_fit,True,High,Timetable,2026-09-08T00:20:00,2026-09-08T03:50:00,2,95.0,Optimal fit with minimal idle window; High criticality matched to safe night corridor
TMS-021,TT-SEC-05-20260909-0020,SEC-05,Engineering,High,8,3.5,3.5,0.0,True,tight_fit,True,High,Timetable,2026-09-09T00:20:00,2026-09-09T03:50:00,2,95.0,Optimal fit with minimal idle window; High criticality matched to safe night corridor
TMS-021,TT-SEC-05-20260910-0020,SEC-05,Engineering,High,8,3.5,3.5,0.0,True,tight_fit,True,High,Timetable,2026-09-10T00:20:00,2026-09-10T03:50:00,2,95.0,Optimal fit with minimal idle window; High criticality matched to safe night corridor
TMS-021,GF-SEC-05-20260910-0350,SEC-05,Engineering,High,8,3.5,1.5,-2.0,False,insufficient_duration,True,Low,GoodsForecast,2026-09-10T03:50:00,2026-09-10T05:20:00,1,50.0,"Slot duration 1.5h is less than required 3.5h; High criticality matched to safe night corridor; Utilizes dynamic goods cancellation slot, protecting timetable paths"
TMS-021,TT-SEC-05-20260911-0020,SEC-05,Engineering,High,8,3.5,3.5,0.0,True,tight_fit,True,High,Timetable,2026-09-11T00:20:00,2026-09-11T03:50:00,2,95.0,Optimal fit with minimal idle window; High criticality matched to safe night corridor
TMS-021,TT-SEC-05-20260912-0020,SEC-05,Engineering,High,8,3.5,3.5,0.0,True,tight_fit,True,High,Timetable,2026-09-12T00:20:00,2026-09-12T03:50:00,2,95.0,Optimal fit with minimal idle window; High criticality matched to safe night corridor
TMS-021,TT-SEC-05-20260913-0020,SEC-05,Engineering,High,8,3.5,4.0,0.5,True,tight_fit,True,High,Timetable,2026-09-13T00:20:00,2026-09-13T04:20:00,2,95.0,Optimal fit with minimal idle window; High criticality matched to safe night corridor
TMS-021,TT-SEC-05-20260916-0020,SEC-05,Engineering,High,8,3.5,3.5,0.0,True,tight_fit,True,High,Timetable,2026-09-16T00:20:00,2026-09-16T03:50:00,2,95.0,Optimal fit with minimal idle window; High criticality matched to safe night corridor
TMS-021,TT-SEC-05-20260920-0020,SEC-05,Engineering,High,8,3.5,4.0,0.5,True,tight_fit,True,High,Timetable,2026-09-20T00:20:00,2026-09-20T04:20:00,2,95.0,Optimal fit with minimal idle window; High criticality matched to safe night corridor
TMS-021,GF-SEC-05-20260921-0350,SEC-05,Engineering,High,8,3.5,1.5,-2.0,False,insufficient_duration,True,Low,GoodsForecast,2026-09-21T03:50:00,2026-09-21T05:20:00,1,50.0,"Slot duration 1.5h is less than required 3.5h; High criticality matched to safe night corridor; Utilizes dynamic goods cancellation slot, protecting timetable paths"
TMS-021,TT-SEC-05-20260923-0020,SEC-05,Engineering,High,8,3.5,3.5,0.0,True,tight_fit,True,High,Timetable,2026-09-23T00:20:00,2026-09-23T03:50:00,2,95.0,Optimal fit with minimal idle window; High criticality matched to safe night corridor
TMS-021,TT-SEC-05-20260927-0020,SEC-05,Engineering,High,8,3.5,4.0,0.5,True,tight_fit,True,High,Timetable,2026-09-27T00:20:00,2026-09-27T04:20:00,2,95.0,Optimal fit with minimal idle window; High criticality matched to safe night corridor
TMS-021,TT-SEC-05-20260930-0020,SEC-05,Engineering,High,8,3.5,3.5,0.0,True,tight_fit,True,High,Timetable,2026-09-30T00:20:00,2026-09-30T03:50:00,2,95.0,Optimal fit with minimal idle window; High criticality matched to safe night corridor
TMS-022,TT-SEC-01-20260907-0040,SEC-01,Engineering,Low,4,2.5,3.5,1.0,True,comfortable_fit,True,High,Timetable,2026-09-07T00:40:00,2026-09-07T04:10:00,2,85.0,Adequate buffer for setup and clearance; High backlog age (29 days) boosts priority
TMS-022,TT-SEC-01-20260908-0040,SEC-01,Engineering,Low,4,2.5,3.5,1.0,True,comfortable_fit,True,High,Timetable,2026-09-08T00:40:00,2026-09-08T04:10:00,2,85.0,Adequate buffer for setup and clearance; High backlog age (29 days) boosts priority
TMS-022,GF-SEC-01-20260908-0410,SEC-01,Engineering,Low,4,2.5,1.5,-1.0,False,insufficient_duration,True,Low,GoodsForecast,2026-09-08T04:10:00,2026-09-08T05:40:00,1,45.0,"Slot duration 1.5h is less than required 2.5h; Utilizes dynamic goods cancellation slot, protecting timetable paths; High backlog age (29 days) boosts priority"
TMS-022,TT-SEC-01-20260909-0040,SEC-01,Engineering,Low,4,2.5,3.5,1.0,True,comfortable_fit,True,High,Timetable,2026-09-09T00:40:00,2026-09-09T04:10:00,2,85.0,Adequate buffer for setup and clearance; High backlog age (29 days) boosts priority
TMS-022,TT-SEC-01-20260910-0040,SEC-01,Engineering,Low,4,2.5,3.5,1.0,True,comfortable_fit,True,High,Timetable,2026-09-10T00:40:00,2026-09-10T04:10:00,2,85.0,Adequate buffer for setup and clearance; High backlog age (29 days) boosts priority
TMS-022,GF-SEC-01-20260910-0410,SEC-01,Engineering,Low,4,2.5,1.5,-1.0,False,insufficient_duration,True,Low,GoodsForecast,2026-09-10T04:10:00,2026-09-10T05:40:00,1,45.0,"Slot duration 1.5h is less than required 2.5h; Utilizes dynamic goods cancellation slot, protecting timetable paths; High backlog age (29 days) boosts priority"
TMS-022,TT-SEC-01-20260911-0040,SEC-01,Engineering,Low,4,2.5,3.5,1.0,True,comfortable_fit,True,High,Timetable,2026-09-11T00:40:00,2026-09-11T04:10:00,2,85.0,Adequate buffer for setup and clearance; High backlog age (29 days) boosts priority
TMS-022,TT-SEC-01-20260912-0040,SEC-01,Engineering,Low,4,2.5,3.5,1.0,True,comfortable_fit,True,High,Timetable,2026-09-12T00:40:00,2026-09-12T04:10:00,2,85.0,Adequate buffer for setup and clearance; High backlog age (29 days) boosts priority
TMS-022,GF-SEC-01-20260912-0410,SEC-01,Engineering,Low,4,2.5,1.5,-1.0,False,insufficient_duration,True,Low,GoodsForecast,2026-09-12T04:10:00,2026-09-12T05:40:00,1,45.0,"Slot duration 1.5h is less than required 2.5h; Utilizes dynamic goods cancellation slot, protecting timetable paths; High backlog age (29 days) boosts priority"
TMS-022,TT-SEC-01-20260913-0040,SEC-01,Engineering,Low,4,2.5,4.0,1.5,True,comfortable_fit,True,High,Timetable,2026-09-13T00:40:00,2026-09-13T04:40:00,2,85.0,Adequate buffer for setup and clearance; High backlog age (29 days) boosts priority
TMS-022,TT-SEC-01-20260916-0040,SEC-01,Engineering,Low,4,2.5,3.5,1.0,True,comfortable_fit,True,High,Timetable,2026-09-16T00:40:00,2026-09-16T04:10:00,2,85.0,Adequate buffer for setup and clearance; High backlog age (29 days) boosts priority
TMS-022,GF-SEC-01-20260916-0410,SEC-01,Engineering,Low,4,2.5,1.5,-1.0,False,insufficient_duration,True,Low,GoodsForecast,2026-09-16T04:10:00,2026-09-16T05:40:00,1,45.0,"Slot duration 1.5h is less than required 2.5h; Utilizes dynamic goods cancellation slot, protecting timetable paths; High backlog age (29 days) boosts priority"
TMS-022,TT-SEC-01-20260920-0040,SEC-01,Engineering,Low,4,2.5,4.0,1.5,True,comfortable_fit,True,High,Timetable,2026-09-20T00:40:00,2026-09-20T04:40:00,2,85.0,Adequate buffer for setup and clearance; High backlog age (29 days) boosts priority
TMS-022,TT-SEC-01-20260923-0040,SEC-01,Engineering,Low,4,2.5,3.5,1.0,True,comfortable_fit,True,High,Timetable,2026-09-23T00:40:00,2026-09-23T04:10:00,2,85.0,Adequate buffer for setup and clearance; High backlog age (29 days) boosts priority
TMS-022,GF-SEC-01-20260923-0410,SEC-01,Engineering,Low,4,2.5,1.5,-1.0,False,insufficient_duration,True,Low,GoodsForecast,2026-09-23T04:10:00,2026-09-23T05:40:00,1,45.0,"Slot duration 1.5h is less than required 2.5h; Utilizes dynamic goods cancellation slot, protecting timetable paths; High backlog age (29 days) boosts priority"
TMS-022,TT-SEC-01-20260927-0040,SEC-01,Engineering,Low,4,2.5,4.0,1.5,True,comfortable_fit,True,High,Timetable,2026-09-27T00:40:00,2026-09-27T04:40:00,2,85.0,Adequate buffer for setup and clearance; High backlog age (29 days) boosts priority
TMS-022,TT-SEC-01-20260930-0040,SEC-01,Engineering,Low,4,2.5,3.5,1.0,True,comfortable_fit,True,High,Timetable,2026-09-30T00:40:00,2026-09-30T04:10:00,2,85.0,Adequate buffer for setup and clearance; High backlog age (29 days) boosts priority
SMMS-001,TT-SEC-01-20260907-0040,SEC-01,S&T,High,10,3.5,3.5,0.0,True,tight_fit,True,High,Timetable,2026-09-07T00:40:00,2026-09-07T04:10:00,2,95.0,Optimal fit with minimal idle window; High criticality matched to safe night corridor
SMMS-001,TT-SEC-01-20260908-0040,SEC-01,S&T,High,10,3.5,3.5,0.0,True,tight_fit,True,High,Timetable,2026-09-08T00:40:00,2026-09-08T04:10:00,2,95.0,Optimal fit with minimal idle window; High criticality matched to safe night corridor
SMMS-001,GF-SEC-01-20260908-0410,SEC-01,S&T,High,10,3.5,1.5,-2.0,False,insufficient_duration,True,Low,GoodsForecast,2026-09-08T04:10:00,2026-09-08T05:40:00,1,50.0,"Slot duration 1.5h is less than required 3.5h; High criticality matched to safe night corridor; Utilizes dynamic goods cancellation slot, protecting timetable paths"
SMMS-001,TT-SEC-01-20260909-0040,SEC-01,S&T,High,10,3.5,3.5,0.0,True,tight_fit,True,High,Timetable,2026-09-09T00:40:00,2026-09-09T04:10:00,2,95.0,Optimal fit with minimal idle window; High criticality matched to safe night corridor
SMMS-001,TT-SEC-01-20260910-0040,SEC-01,S&T,High,10,3.5,3.5,0.0,True,tight_fit,True,High,Timetable,2026-09-10T00:40:00,2026-09-10T04:10:00,2,95.0,Optimal fit with minimal idle window; High criticality matched to safe night corridor
SMMS-001,GF-SEC-01-20260910-0410,SEC-01,S&T,High,10,3.5,1.5,-2.0,False,insufficient_duration,True,Low,GoodsForecast,2026-09-10T04:10:00,2026-09-10T05:40:00,1,50.0,"Slot duration 1.5h is less than required 3.5h; High criticality matched to safe night corridor; Utilizes dynamic goods cancellation slot, protecting timetable paths"
SMMS-001,TT-SEC-01-20260911-0040,SEC-01,S&T,High,10,3.5,3.5,0.0,True,tight_fit,True,High,Timetable,2026-09-11T00:40:00,2026-09-11T04:10:00,2,95.0,Optimal fit with minimal idle window; High criticality matched to safe night corridor
SMMS-001,TT-SEC-01-20260912-0040,SEC-01,S&T,High,10,3.5,3.5,0.0,True,tight_fit,True,High,Timetable,2026-09-12T00:40:00,2026-09-12T04:10:00,2,95.0,Optimal fit with minimal idle window; High criticality matched to safe night corridor
SMMS-001,GF-SEC-01-20260912-0410,SEC-01,S&T,High,10,3.5,1.5,-2.0,False,insufficient_duration,True,Low,GoodsForecast,2026-09-12T04:10:00,2026-09-12T05:40:00,1,50.0,"Slot duration 1.5h is less than required 3.5h; High criticality matched to safe night corridor; Utilizes dynamic goods cancellation slot, protecting timetable paths"
SMMS-001,TT-SEC-01-20260913-0040,SEC-01,S&T,High,10,3.5,4.0,0.5,True,tight_fit,True,High,Timetable,2026-09-13T00:40:00,2026-09-13T04:40:00,2,95.0,Optimal fit with minimal idle window; High criticality matched to safe night corridor
SMMS-001,TT-SEC-01-20260916-0040,SEC-01,S&T,High,10,3.5,3.5,0.0,True,tight_fit,True,High,Timetable,2026-09-16T00:40:00,2026-09-16T04:10:00,2,95.0,Optimal fit with minimal idle window; High criticality matched to safe night corridor
SMMS-001,GF-SEC-01-20260916-0410,SEC-01,S&T,High,10,3.5,1.5,-2.0,False,insufficient_duration,True,Low,GoodsForecast,2026-09-16T04:10:00,2026-09-16T05:40:00,1,50.0,"Slot duration 1.5h is less than required 3.5h; High criticality matched to safe night corridor; Utilizes dynamic goods cancellation slot, protecting timetable paths"
